empty_slots,free_bikes,station_id,latitude_x,longitude_x,name,timestamp,extra_ebikes,extra_has_ebikes,extra_last_updated,extra_payment,extra_payment-terminal,extra_rental_uris_android,extra_rental_uris_ios,extra_renting,extra_returning,extra_slots,extra_uid,extra_address,longitude_y,latitude_y,elevation,avg_venue_elev_100m,venue_id_count,max_venue_elev,min_venue_elev,average_elevation_delta,station_size,free_reg_bikes,ebike_use_ratio,venue_range,station_avg_uphill_yes
15,16,625d6b7f33c6aec660a79f1afeaf3c30,37.7811944,-122.3999862,4th St at Harrison St,2023-08-22T02:33:57.482000Z,2,True,1692671483,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,3c09035e-28d3-4031-9148-51c08343856b,,-122.3999862,37.7811944,4.751778126,4.987645943666666,3.0,5.605345249,4.653033733,-0.23586781766666665,31,14,0.14285714285714285,0.952311516,0
13,5,981f5cc5c2c79e96e101c3c20cd56213,37.7788325,-122.4181591,San Francisco City Hall (Polk St at Grove St),2023-08-22T02:33:57.420000Z,0,True,1692671565,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,64ce6633-9ea3-4dc1-b33f-c9d14c523a6a,,-122.4181591,37.7788325,18.976009369,19.377286169444442,9.0,20.546512604,13.000889778,-0.40127680044444247,18,5,0.0,7.545622826000001,0
16,9,1a53a1426ed4935f80f5865b7d2d676e,37.778799,-122.4159632,San Francisco Public Library (Grove St at Hyde St),2023-08-22T02:33:57.396000Z,3,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,54c91186-8493-44d1-ac4f-435350fee797,,-122.4159632,37.778799,17.796760559,17.900185902999997,3.0,18.518835068,17.496761322,-0.10342534399999792,25,6,0.5,1.0220737460000002,0
9,9,d0a123ad15c1a36560424772600f87dc,37.722601,-122.3922705,Egbert Ave at Jennings St,2023-08-22T02:33:57.108000Z,4,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,2dfbc387-8432-4ac3-9526-fc79b5046eb8,,-122.3922705,37.722601,6.306178093,6.383565426,1.0,6.383565426,6.383565426,-0.07738733299999989,18,5,0.8,0.0,0
6,9,4a3745a8d75f6261405f5e9a1b5e8f0c,37.3398531,-121.8636494,22nd St at William St,2023-08-22T02:33:57.121000Z,2,True,1692671477,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,59a78eb1-a501-4145-b21f-bc2397898905,,-121.8636494,37.3398531,28.79142952,28.79142952,0.0,28.79142952,28.79142952,0.0,15,7,0.2857142857142857,0.0,1
5,13,4a766283f8c81155d42781201794fc18,37.80028668467315,-122.42578603327274,Greenwich St at Franklin St,2023-08-22T02:33:57.394000Z,12,True,1692671523,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,c8a342d4-3bf7-4619-9ae1-9b382d5440e1,,-122.42578603327274,37.80028668467315,24.126266479,26.939977646,1.0,26.939977646,26.939977646,-2.8137111669999975,18,1,12.0,0.0,0
7,20,5edf73914cb05d5a4ba7f03cc573a2e5,37.792979854977766,-122.4233016371727,Washington St at Van Ness Ave,2023-08-22T02:33:57.286000Z,16,True,1692671568,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,586dce76-7324-4117-9c58-7ed6d00151bf,,-122.4233016371727,37.792979854977766,62.964233398,62.734172821,2.0,64.99357605,60.474769592,0.23006057699999616,27,4,4.0,4.518806458,1
28,1,e7383e730f9fa46419cd5e84fcea3a88,37.8285951,-122.2663493,MacArthur BART Station,2023-08-22T02:33:57.214000Z,0,True,1692671563,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,1af8102a-589a-47ea-97ec-4589b71403aa,,-122.2663493,37.8285951,24.311227798,24.311227798,0.0,24.311227798,24.311227798,0.0,29,1,0.0,0.0,1
18,1,74eca875c15c9468d4dbcece710bc596,37.33116799422201,-121.88693761825562,1st St at San Carlos St,2023-08-22T02:33:57.137000Z,0,True,1692671480,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,c11e189e-080a-40ba-a0a4-98920af4806b,,-121.88693761825562,37.33116799422201,28.235557556,28.281121015625,8.0,28.919206619,27.092481613,-0.045563459625000746,19,1,0.0,1.8267250060000002,0
7,17,78af524c0f2ab327bf75ca1bee9d1e08,37.767256698389865,-122.40032913185132,8th St at Hooper St,2023-08-22T02:33:57.088000Z,14,True,1692671454,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,37283176-b2eb-4577-a6bd-b821e0057bda,,-122.40032913185132,37.767256698389865,4.590187073,4.8813419345,2.0,4.988745213,4.773938656,-0.2911548614999999,24,3,4.666666666666667,0.2148065569999993,0
0,20,700a9ce7584edef750fd2f8481a9c802,37.7870025,-122.420053,Polk St at Post St,2023-08-22T02:33:57.415000Z,13,True,1692671490,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,618f7cf2-3478-4607-9081-71f3a314f56f,,-122.420053,37.7870025,40.375873566,41.967270851083335,12.0,44.381713867,39.909576416,-1.5913972850833318,20,7,1.8571428571428572,4.472137451000002,0
6,11,b04f626c4d402aefbecd84d326e5fd55,37.7737524,-122.3914274,4th St at Long Bridge St,2023-08-22T02:33:57.086000Z,5,True,1692671470,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,2aa2a8ee-2f2b-4a1a-8c28-f239c1b520b1,,-122.3914274,37.7737524,3.356133938,3.2150814056000003,5.0,3.58932662,2.742597818,0.14105253239999982,17,6,0.8333333333333334,0.8467288019999999,1
4,11,5f212a36c28e610e4e579916b4000dfb,37.7971765,-122.4036272,Montgomery St at Pacific Ave,2023-08-22T02:33:57.390000Z,6,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,743f63f9-ee7d-46b9-9b71-2ac8ed0a4a26,,-122.4036272,37.7971765,11.865938187,7.003959942,5.0,11.321958542,5.104720116,4.8619782449999995,15,5,1.2,6.217238426000001,1
19,7,168084f0f6ef878a07cb0049fd00f52a,37.764783,-122.3908972,Hospital St at Mariposa St,2023-08-22T02:33:57.155000Z,3,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,a967125a-632a-4423-8ccd-61e9fe92b02f,,-122.3908972,37.764783,5.725066662,6.0936119555,2.0,6.496222019,5.691001892,-0.3685452935000004,26,4,0.75,0.8052201270000001,0
8,16,59d793b5df7d636956033d6eea577230,37.791966,-122.429315,Lafayette Park (Laguna St at Washington St),2023-08-22T02:33:57.133000Z,16,True,1692671481,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,c6fc1429-ff65-428a-920c-f07aacdf51e8,,-122.429315,37.791966,102.344314575,102.344314575,0.0,102.344314575,102.344314575,0.0,24,0,inf,0.0,1
17,8,b815170d0444b1b5cc5f6746d98c31f3,37.7981975,-122.4474145,Lyon St at Lombard St,2023-08-22T02:33:57.546000Z,8,True,1692671568,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,5fa346e2-1fcf-4abb-8e83-4602ac69cb05,,-122.4474145,37.7981975,19.171281815,19.475942611500002,2.0,20.361473083,18.59041214,-0.3046607965000021,25,0,inf,1.7710609429999984,0
11,16,8abfd40237f50ff2362082bfe32d8edf,37.788048,-122.438812,Scott St at California St,2023-08-22T02:33:57.140000Z,6,True,1692671564,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,0f9b43c7-8f21-4604-a8b0-05b0d76668b4,,-122.438812,37.788048,50.772136688,45.01442010042858,7.0,47.975440979,42.535949707,5.757716587571423,27,10,0.6,5.439491271999998,1
10,23,af494e5a9e2088b870da22baaaf0e15b,37.768872,-122.3911087,4th St at Gene Friend Way,2023-08-22T02:33:57.172000Z,5,True,1692671554,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,35,8dcf7ae3-7e20-4424-b515-b785799c70e9,,-122.3911087,37.768872,4.469365597,4.3842021227500005,4.0,4.997922421,4.083229065,0.08516347424999982,33,18,0.2777777777777778,0.9146933559999999,1
3,13,b98c3de69eaf29844c9732daec3d6ff2,37.750506,-122.4339496,Jersey St at Castro St,2023-08-22T02:33:57.447000Z,12,True,1692671451,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,b6190b6b-1f42-4b69-ab79-d6cfa18adea7,,-122.4339496,37.750506,63.011108398,60.87138811733333,6.0,62.692222595,58.588802338,2.1397202806666655,16,1,12.0,4.103420256999996,1
6,8,51210c5c24903a6525cdfaec38109ec9,37.7965927,-122.4556884,MacArthur Ave at Fernandez St,2023-08-22T02:33:57.183000Z,0,True,1692671491,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,748ac5c0-bb8c-4a55-9c56-6c91b2e859e1,,-122.4556884,37.7965927,15.658995628,15.658995628,0.0,15.658995628,15.658995628,0.0,14,8,0.0,0.0,1
14,7,fc34cbf70e34346806c43b6579117bc0,37.799676,-122.452599,Torney Ave at Lincoln Blvd,2023-08-22T02:33:57.112000Z,4,True,1692671458,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,0c9f99fe-9f18-4489-bf50-c744a7288819,,-122.452599,37.799676,16.929969788,14.944804192,1.0,14.944804192,14.944804192,1.9851655960000016,21,3,1.3333333333333333,0.0,1
6,16,df9c9c79952699cc041118a331ea9cc2,37.72489268384971,-122.4432384967804,Balboa Park (San Jose Ave at Sgt. John V. Young Ln),2023-08-22T02:33:57.200000Z,5,True,1692671569,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,fed768af-80bd-4567-9a94-df9b7e369433,,-122.4432384967804,37.72489268384971,55.075557709,59.428077698,1.0,59.428077698,59.428077698,-4.352519989000001,22,11,0.45454545454545453,0.0,0
20,6,5dc0d98ea835b4c9743d4e2cdd515dde,37.726266,-122.479462,SFSU University Park North - West,2023-08-22T02:33:57.160000Z,4,True,1692671505,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,003d58af-e449-4800-aa6d-eb1bba8ad68d,,-122.479462,37.726266,39.895195007,39.895195007,0.0,39.895195007,39.895195007,0.0,26,2,2.0,0.0,1
3,9,97871d03b345e3aa1de1dbed3640b700,37.725603,-122.476561,SFSU University Park North - East,2023-08-22T02:33:57.393000Z,8,True,1692671527,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,f6aa360a-a056-4e50-ad1d-f67a35501595,,-122.476561,37.725603,44.708961487,50.219261169,1.0,50.219261169,50.219261169,-5.510299681999996,12,1,8.0,0.0,0
9,10,e427fa5d07c952f21297dbd9c7693407,37.723426,-122.455102,Brighton Ave at Ocean Ave,2023-08-22T02:33:57.085000Z,3,True,1692671546,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,2e4f2c49-1201-4d77-ba41-9917293f1eeb,,-122.455102,37.723426,90.280525208,90.33159383133334,3.0,90.837631226,89.779518127,-0.05106862333333595,19,7,0.42857142857142855,1.0581130989999963,0
10,13,1a71ef24deb93ea8024083bb3f0ed6c2,37.7273951,-122.4354739,Alemany Blvd at Francis St,2023-08-22T02:33:57.538000Z,4,True,1692671494,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,71a4bb9f-1cec-4b1e-9534-51e82c9201d0,,-122.4354739,37.7273951,45.191940308,45.191940308,0.0,45.191940308,45.191940308,0.0,23,9,0.4444444444444444,0.0,1
16,2,9e198bfb3768336d1059c0b7dc3551fd,37.776598,-122.395282,San Francisco Caltrain (Townsend St at 4th St),2023-08-22T02:33:57.071000Z,0,True,1692671507,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ea11aa7f-c070-46a4-a074-70604340efa2,,-122.395282,37.776598,3.764223576,3.4826071265,2.0,3.492607117,3.472607136,0.2816164495,18,2,0.0,0.019999980999999778,1
10,1,3b21c47a7d6413799ea24aa253b39afe,37.7744791,-122.4139142,*Howard St at Grace St,2023-08-22T02:33:57.507000Z,1,True,1692671542,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,12,1716540857410079456,,-122.4139142,37.7744791,13.792327881,14.341959,1.0,14.341959,14.341959,-0.549631118999999,11,0,inf,0.0,0
14,4,9c81093a3f86e1cc41f46b1838f6393e,37.76352708498452,-122.47949242628238,Irving St at 21st Ave,2023-08-22T02:33:57.402000Z,0,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,36ecea1d-48aa-416b-96d3-7698658759e5,,-122.47949242628238,37.76352708498452,67.482925415,67.98487917574998,12.0,69.774505615,67.103973389,-0.5019537607499842,18,4,0.0,2.6705322259999917,0
4,15,9b0277ca0bdb11f026046354302f18f8,37.76344319627197,-122.48355373749293,25th Ave at Irving St,2023-08-22T02:33:57.206000Z,8,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,e70c8987-0178-46f2-941f-1fd0eb306ed9,,-122.48355373749293,37.76344319627197,63.839027405,64.75239715580001,5.0,65.175682068,64.342147827,-0.9133697508000083,19,7,1.1428571428571428,0.8335342409999953,0
9,8,9b2224a1373751614a6294525f64a9b5,37.825785004382006,-122.25346968515623,40th St at Piedmont Ave,2023-08-22T02:33:57.265000Z,0,True,1692671553,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,77948e35-f1c6-4ff9-9d8c-787a16b20a27,,-122.25346968515623,37.825785004382006,30.326953888,31.354901240307697,13.0,32.836639404,27.870613098,-1.0279473523076987,17,8,0.0,4.966026306000003,0
3,16,daa8d15a7ecea64fbabdca15956a2f20,37.82268385945021,-122.27292420364392,West St at Brockhurst St,2023-08-22T02:33:57.377000Z,0,True,1692671460,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,3e870ef6-b3ee-4e56-9d22-156fdb2f8155,,-122.27292420364392,37.82268385945021,13.186485291,13.186485291,0.0,13.186485291,13.186485291,0.0,19,16,0.0,0.0,1
16,3,b949f871161f40eb2949854a85a0472a,37.31975695999228,-121.89299941062929,Delmas Ave at Virginia St,2023-08-22T02:33:57.114000Z,0,True,1692671483,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,ea2a009b-6a83-4b81-ba35-c175c492f4f4,,-121.89299941062929,37.31975695999228,30.362411499,30.362411499,0.0,30.362411499,30.362411499,0.0,19,3,0.0,0.0,1
1,17,d671d6957e264a7b085310cc05298930,37.77583378631289,-122.40269154310224,Bryant St at 6th St,2023-08-22T02:33:57.069000Z,14,True,1692671539,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,7d463937-ff3e-4fb2-802a-f5b7cca1159e,,-122.40269154310224,37.77583378631289,3.555684805,3.585240880666666,12.0,4.999063492,3.155447245,-0.02955607566666618,18,3,4.666666666666667,1.8436162470000004,0
11,7,6e78a70d9191e84c4e42094f11cc1a03,37.79917511263459,-122.44272915651892,Divisadero St at Lombard St,2023-08-22T02:33:57.346000Z,6,True,1692671475,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,21,82ad4cff-001f-49a8-88fa-a5a63d64b9a2,,-122.44272915651892,37.79917511263459,9.223240852,7.2443517845,6.0,10.260014534,6.455272198,1.9788890675,18,1,6.0,3.8047423359999994,1
13,12,f6c781054ead7bb20ebc00b4c71df148,37.36508806048156,-121.87161205351002,Berryessa BART Station (Mabury Rd at Lenfest Rd),2023-08-22T02:33:57.402000Z,0,True,1692671531,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,93d95ded-d49e-43bc-b7fe-6ce556569088,,-121.87161205351002,37.36508806048156,25.969697952,26.168725967,1.0,26.168725967,26.168725967,-0.19902801499999967,25,12,0.0,0.0,0
11,19,338a6ebbd36aadefe8e02fe32c0cbad0,37.7930958,-122.3988357,Front St at California St,2023-08-22T02:33:57.442000Z,17,True,1692671560,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,32,987bd538-e619-4284-beb8-c13c65fcf38b,,-122.3988357,37.7930958,3.953932762,3.7264202436000002,15.0,4.365594387,2.228395939,0.22751251839999975,30,2,8.5,2.137198448,1
20,12,db74e777cff989d3092874407066be1b,37.78970984996185,-122.40548387640956,Grant Ave at Sutter St,2023-08-22T02:33:57.395000Z,0,True,1692671560,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,33,60e50c5b-b924-4c2d-83bb-c8fe97e6c4c3,,-122.40548387640956,37.78970984996185,19.097412109,20.881047509000002,11.0,24.720283508,15.252044678,-1.7836354000000014,32,12,0.0,9.46823883,0
14,9,1ec14f81aa8ab53a816605d7b4e95718,37.7724385,-122.4039235,Brannan St at 7th St,2023-08-22T02:33:57.325000Z,4,True,1692671461,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,24,ab03623f-6fe9-4e9b-b38b-6e98513082d1,,-122.4039235,37.7724385,4.905660152,5.291918913666667,3.0,5.511236191,4.953284264,-0.3862587616666664,23,5,0.8,0.5579519270000004,0
5,14,673e986859c497d19910fb855d883df7,37.82352279021405,-122.27718830108644,Brockhurst St at San Pablo Ave,2023-08-22T02:33:57.419000Z,0,True,1692671504,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f665c653-569b-4a5d-b80d-67f2e4191f77,,-122.27718830108644,37.82352279021405,9.990290642,9.3058810235,2.0,9.422769547,9.1889925,0.6844096185000001,19,14,0.0,0.23377704700000024,1
7,20,a1e040b32aa8e99ec1bf2f45df9f21e9,37.7717667,-122.3866885,Terry Francois Blvd at Mission Bay Blvd N,2023-08-22T02:33:57.233000Z,11,True,1692671525,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,afd6eb75-31a1-4efc-8049-b5617fc2b51f,,-122.3866885,37.7717667,2.941448927,2.941448927,0.0,2.941448927,2.941448927,0.0,27,9,1.2222222222222223,0.0,1
19,4,2c100d9e4d0c938b6ad09e600ca47359,37.8114831,-122.2605061,Bay Pl at Vernon St,2023-08-22T02:33:57.434000Z,0,True,1692671526,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,422ab254-5c2c-4a9c-9368-a49e8dab3ebf,,-122.2605061,37.8114831,4.39677763,4.155404885333333,3.0,4.419569492,4.023322582,0.24137274466666714,23,4,0.0,0.39624691000000034,1
8,11,8d7a98f0ca21bd4480ed0f4ef325deb7,37.73065542923656,-122.4443047517252,Detroit St at Hearst Ave,2023-08-22T02:33:57.185000Z,2,True,1692671506,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,41b2200f-7915-410b-95c6-084bc4d3dee8,,-122.4443047517252,37.73065542923656,68.802032471,68.802032471,0.0,68.802032471,68.802032471,0.0,19,9,0.2222222222222222,0.0,1
10,8,30e0fcdd9de72e8344b6289760bb788b,37.75016713801581,-122.38654196262358,Illinois St at Cesar Chavez St,2023-08-22T02:33:57.361000Z,3,True,1692671538,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,ba6302c6-3960-48c0-99c7-27936e2d1275,,-122.38654196262358,37.75016713801581,4.418032169,4.418032169,0.0,4.418032169,4.418032169,0.0,18,5,0.6,0.0,1
6,8,37b6933a84b09d2210c7d8e02b0ca24f,37.803968,-122.455079,Mason St at Halleck St,2023-08-22T02:33:57.303000Z,6,True,1692671559,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,18,35e3bf9b-4c65-4f2b-9d46-32afe9fe82d9,,-122.455079,37.803968,3.222303391,2.971523762,1.0,2.971523762,2.971523762,0.25077962900000017,14,2,3.0,0.0,1
13,9,6031193f19bd40cf2b23f30885bac302,37.80175010159663,-122.4563633604339,Lincoln Blvd at Graham St,2023-08-22T02:33:57.270000Z,6,True,1692671529,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,59cb1eda-68ac-43fd-a05a-9250d7f9ace3,,-122.4563633604339,37.80175010159663,14.734326363,13.8647704125,2.0,13.919133186,13.810407639,0.8695559504999988,22,3,2.0,0.10872554700000059,1
13,9,b8644a87f64a3672609640fee7a2adc2,37.725372,-122.393954,Carroll Ave at 3rd St,2023-08-22T02:33:57.529000Z,4,True,1692671523,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,f24186f7-5c85-4be8-8328-55de576a88db,,-122.393954,37.725372,6.209259033,6.209259033,0.0,6.209259033,6.209259033,0.0,22,5,0.8,0.0,1
3,20,f69e56899850a97f22c2c773f7f298bd,37.81258108581741,-122.2685730457306,23rd St at Telegraph Ave,2023-08-22T02:33:57.373000Z,0,True,1692671515,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,74e8630e-7e2a-447f-ae87-5c9898c7346a,,-122.2685730457306,37.81258108581741,6.983997345,7.406683842499999,6.0,8.538179398,5.989498615,-0.4226864974999991,23,20,0.0,2.548680783000001,0
19,6,7201ad6fe2a1e03ff9ea5749d84c354d,37.80303013575619,-122.27049618959428,13th St at Franklin St,2023-08-22T02:33:57.267000Z,0,True,1692671466,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,10c593a0-39c8-45ec-bbf6-fd7fbdf30cb5,,-122.27049618959428,37.80303013575619,13.059614182,12.974440574625003,16.0,13.4412117,12.437332153,0.08517360737499757,25,6,0.0,1.0038795470000004,1
20,7,1feac469cb3c80737bac815a7a5ebabc,37.78899099599619,-122.3922550678253,Folsom St at Main St,2023-08-22T02:33:57.363000Z,2,True,1692671488,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,28,840ab61e-f6aa-4174-9881-5d57201ce1b9,,-122.3922550678253,37.78899099599619,5.749517441,5.86725407825,8.0,7.697885036,4.517080784,-0.11773663725000016,27,5,0.4,3.1808042519999997,0
21,20,3ed879a85fa1fb4c29cb8fae8aaf6ea2,37.76909488728109,-122.38633275032042,Terry Francois Blvd at Warriors Way,2023-08-22T02:33:57.451000Z,10,True,1692671507,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,44,87168190-5491-47c8-bb9b-187ddf6052c3,,-122.38633275032042,37.76909488728109,3.476586342,3.587811172,4.0,3.677974701,3.468622923,-0.11122482999999983,41,10,1.0,0.20935177800000027,0
20,10,e39f47e22d92b577730c9775a91ada5f,37.82489252995112,-122.26043654610294,Mosswood Park,2023-08-22T02:33:57.157000Z,0,True,1692671562,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,4298a24b-394a-491d-9d8f-df90f381b187,,-122.26043654610294,37.82489252995112,22.937074661,22.937074661,0.0,22.937074661,22.937074661,0.0,30,10,0.0,0.0,1
11,9,dc67baf6606c0c454dcc83620d2c2c68,37.7892792,-122.4450687,Clay St at Lyon St,2023-08-22T02:33:57.151000Z,6,True,1692671521,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,34254a87-40e5-462a-804f-20dab65726e4,,-122.4450687,37.7892792,81.334465027,78.768852234,1.0,78.768852234,78.768852234,2.5656127929999997,20,3,2.0,0.0,1
8,7,1edf61345559602d4fdbe99ff0435d6d,37.85760774739988,-122.26160466670989,Ellsworth St at Russell St,2023-08-22T02:33:57.531000Z,0,True,1692671532,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,429a3ffa-e0df-4497-b6e9-91e3ccb12c1c,,-122.26160466670989,37.85760774739988,57.322677612,57.322677612,0.0,57.322677612,57.322677612,0.0,15,7,0.0,0.0,1
14,14,bb24af92bc9bac069a94fdfb41416cfb,37.771134537078765,-122.44534134864809,Page St at Masonic Ave,2023-08-22T02:33:57.056000Z,9,True,1692671550,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,b15389ba-6c9e-4c5a-bd3b-e4539b8b908c,,-122.44534134864809,37.771134537078765,77.712379456,82.58352915433333,3.0,82.865585327,82.32219696,-4.87114969833334,28,5,1.8,0.5433883670000057,0
6,13,7bdc5767ed0d5584df3a881a0f14d8f4,37.74207523594424,-122.38660231232642,Evans Ave at Newhall St,2023-08-22T02:33:57.196000Z,5,True,1692671463,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1a7a0757-fbbb-497e-b92b-cb0817cab274,,-122.38660231232642,37.74207523594424,4.404974937,4.8420428274,5.0,5.085852623,4.643989086,-0.4370678903999998,19,8,0.625,0.4418635369999997,0
